32.699089,86.664932,40.013588,31.740875,3.930368
43.858719,88.826622,39.643665,31.637571,9.133952
25.886866,85.824799,39.822464,31.407007,10.013480
30.959387,86.656319,39.595055,31.488543,3.002775
37.817356,87.526970,39.729076,31.515949,6.016752
35.169945,86.647163,40.453457,31.992966,4.254434
45.125000,88.558182,40.077812,31.918604,9.095427
36.682564,87.237488,40.079556,31.757835,10.485202
34.302055,87.205139,40.004719,31.810232,5.238970
36.491783,87.582672,39.832161,31.614706,7.201862
32.162308,86.997223,40.135117,31.768963,6.330088
35.949242,87.916786,39.805393,31.583132,7.092841
29.417051,86.469933,39.558044,31.191923,10.178407
21.420906,85.923447,39.894051,31.552217,3.318497
32.704140,88.318283,39.143463,31.141638,1.500770
37.553486,87.772598,39.412563,31.301060,7.262134
32.344227,87.144073,39.750530,31.391348,7.688144
35.846222,87.329208,39.672890,31.419867,6.217103
35.890289,87.520622,40.039383,31.677408,6.752033
39.073635,87.515587,40.249538,31.892279,6.281849
41.632679,87.787872,40.087692,31.832441,9.129224
32.886173,87.231682,39.928265,31.583897,9.315252
29.220152,86.540482,39.674141,31.341114,7.029134
23.452906,86.049507,39.617168,31.044704,6.595964
27.460005,86.228989,39.169273,30.720362,6.378546
34.099491,87.271706,38.340637,30.191669,8.242398
34.148609,86.612556,38.510807,30.358858,6.688265
38.787113,86.670815,39.239906,31.014269,4.002642
38.147121,84.096664,40.434956,31.932529,7.435951
47.073734,88.600876,40.620819,32.103401,5.024268
52.511681,90.203354,40.093876,31.870991,9.967113
55.740925,89.870262,40.324657,32.018578,10.864582
51.284168,89.145355,40.089859,31.902676,11.487557
49.499249,89.042610,39.871761,31.754736,10.461797
49.417164,88.846786,39.903404,31.791880,10.504436
48.947784,87.934563,40.095440,31.877405,9.084552
49.877808,88.388229,40.483746,32.169323,8.411551
49.830742,88.527771,40.553490,32.233624,9.631199
49.307892,88.620461,40.465828,32.172680,9.873438
49.122250,88.477341,40.604588,32.275467,9.440421
49.665760,88.558159,40.746304,32.388008,8.918493
49.673630,88.480728,40.796326,32.435631,9.391625
49.220901,88.430779,40.744431,32.395451,9.083617
48.797546,88.750488,40.500381,32.239330,10.160037
47.162010,88.325043,40.209641,32.034935,10.365395
45.740360,88.112984,40.124199,31.949020,8.919711
45.042656,87.823418,40.186245,32.006924,8.762866
44.179581,87.256325,40.514072,32.200886,7.872195
44.934002,87.770500,40.784851,32.415386,7.547462
45.564373,87.990433,40.772350,32.426144,8.787169
45.826202,88.020943,40.683369,32.368298,8.775439
45.393475,88.340660,40.407036,32.190594,9.908748
43.333515,87.936539,40.146858,31.998156,9.805855
41.739391,87.432602,40.315643,32.078979,7.542381
42.811893,87.515076,40.496342,32.230118,6.798903
41.939938,87.593742,40.340019,32.121288,9.058128
39.552269,87.422112,40.182766,31.971033,9.058080
37.485931,86.987877,40.407520,32.101131,6.863940
40.214336,87.373917,40.546940,32.238281,5.984004
41.348854,87.190331,40.771854,32.421894,7.174432
41.079147,87.284950,40.853004,32.452438,7.388510
41.673523,87.620842,40.833168,32.461246,7.685810
42.259491,87.553093,40.795082,32.443443,7.841584
42.426006,87.516533,40.839581,32.476410,7.785357
42.151443,87.442528,40.845959,32.469807,7.648193
41.618858,87.760559,40.613708,32.304043,8.679370
39.770668,87.475288,40.426769,32.156593,8.365197
38.203522,87.162384,40.561436,32.219296,6.667930
38.893764,87.247437,40.648014,32.291550,6.273600
38.885498,86.916260,40.803410,32.391090,6.525730
38.464798,87.046684,40.861244,32.416729,6.753067
38.663147,87.351189,40.739788,32.337894,7.320719
38.541912,87.254189,40.639908,32.271778,7.307889
37.957340,87.056961,40.718163,32.314743,6.605404
37.946930,87.114883,40.749569,32.334900,6.564408
38.081226,87.106049,40.746918,32.332905,6.761774
37.317513,87.014565,40.738178,32.308136,6.836072
36.923748,86.957588,40.865124,32.398331,6.226892
37.960320,87.048599,40.922997,32.441132,6.237418
38.555805,87.020927,40.957542,32.476410,6.579830
38.493114,87.052185,40.945560,32.452812,6.696457
38.807755,87.308197,40.811577,32.372440,7.236970
38.019859,87.171486,40.705223,32.289104,7.228264
37.304222,86.989113,40.823128,32.365246,6.270888
37.557411,87.065041,40.874195,32.393688,6.275495
37.330471,87.121002,40.751938,32.300095,7.078682
35.808708,87.056999,40.668629,32.222927,6.855264
33.978378,87.265694,40.559677,32.107304,6.638980
32.920574,87.282639,40.516285,32.069752,6.224150
32.052288,86.866158,40.624256,32.120022,5.133555
32.462738,86.926514,40.657230,32.124195,4.839555
32.958664,86.818550,40.699879,32.145111,5.169727
33.610706,86.861038,40.691448,32.139935,5.474933
34.123344,87.037384,40.616993,32.098064,5.984448
33.948929,86.975517,40.564892,32.058380,6.129765
32.037037,87.566696,40.330044,31.849758,8.248301
28.752247,86.797501,40.287643,31.767616,6.750702
25.452106,86.208694,40.428669,31.811356,3.777410
26.218731,86.618317,40.382877,31.732504,2.847941
30.583961,86.538986,40.509365,31.939259,2.702246
32.916794,86.959885,40.696026,32.072983,4.766719
35.353981,87.231216,40.706284,32.147247,5.668177
39.465458,87.344917,40.517273,32.111763,7.443385
38.136753,87.413475,40.283813,31.895552,8.007443
35.605461,87.255180,40.141754,31.778664,7.801215
33.954174,87.062752,40.296646,31.899082,5.728955
33.982510,87.225967,40.334431,31.897812,5.593765
34.198887,86.799995,40.496220,32.001045,5.465316
34.120289,86.850601,40.614933,32.069416,5.376837
33.304211,87.246849,40.398788,31.871092,7.273079
32.035446,87.230232,40.269184,31.791706,6.927374
28.628376,87.165115,40.277336,31.721983,5.922905
27.627851,87.188484,40.278851,31.679615,4.963222
29.387411,86.577744,40.434261,31.848787,3.239364
31.599289,86.868622,40.437847,31.824966,3.923233
33.143864,87.078781,40.265999,31.714655,6.658700
33.376579,87.123001,40.079586,31.608770,7.527463
30.692423,86.680672,40.349483,31.836658,4.802539
32.455582,87.140404,40.420860,31.878223,4.453098
34.972904,86.868767,40.590477,32.047749,5.019497
34.959713,86.757858,40.722569,32.115433,5.751076
35.622837,87.372612,40.479744,31.954248,6.933657
35.279175,87.280319,40.310768,31.862303,7.088823
33.111092,87.105659,40.389042,31.898886,5.866451
32.435040,87.313766,40.414173,31.901613,5.518103
32.487213,86.980797,40.510193,31.958769,5.053864
32.352112,86.982346,40.573975,31.973005,5.124313
32.386391,87.033379,40.611694,31.997921,5.232176
33.439842,87.059120,40.625019,32.028271,5.218856
33.776020,87.122940,40.564301,31.983870,5.875813
33.425064,87.114067,40.523529,31.955959,5.915865
32.348965,87.324249,40.427349,31.864178,6.246532
30.619495,87.354073,40.382816,31.816235,6.066674
29.461756,87.065872,40.491322,31.884548,4.624189
30.374681,87.161850,40.499508,31.867931,4.292043
30.785831,87.165535,40.398777,31.753670,5.636133
30.304504,87.049454,40.357304,31.723196,5.752281
29.120279,87.121567,40.364601,31.707886,5.121655
29.007841,87.318680,40.322475,31.665180,4.926149
28.824064,87.441589,40.192383,31.520632,6.665508
27.063980,86.608269,40.187397,31.458742,6.189391
25.177242,86.417549,40.308964,31.548424,3.817142
26.939289,87.007530,40.226555,31.506521,3.201895
31.832098,87.012070,40.215744,31.612879,4.397482
31.812881,86.967094,40.425507,31.773903,5.825974
34.212902,87.384842,40.418015,31.863768,5.628096
36.568359,87.390358,40.353004,31.862177,6.947672
36.324024,87.385376,40.276993,31.804335,6.988253
35.237747,87.323364,40.233395,31.760942,7.033276
34.461670,87.325333,40.339661,31.852360,5.942347
34.330170,87.406425,40.379276,31.862328,5.946093
34.495476,87.202675,40.550831,32.001137,5.406775
34.682762,87.294395,40.640457,32.041931,5.651976
34.579098,87.656105,40.397343,31.847279,7.446308
32.732288,87.526573,40.272739,31.756100,7.056186
30.232422,87.188614,40.492508,31.920959,4.590974
31.547070,87.617203,40.475178,31.856392,4.490772
33.059177,87.322296,40.421783,31.817432,5.527457
32.009972,87.145226,40.467747,31.814516,5.696945
30.743822,87.604233,40.397705,31.739269,5.722286
30.812563,87.726471,40.312656,31.703354,5.600116
29.859446,87.580574,40.296364,31.651434,5.650456
28.633512,87.527885,40.320961,31.621012,5.472228
28.849224,87.234238,40.465515,31.764744,3.885735
30.926514,87.492378,40.413643,31.710276,4.230169
33.120041,87.353706,40.362682,31.722050,5.346276
33.271336,87.352867,40.355064,31.725292,6.101461
33.432774,87.555214,40.463589,31.853210,5.362501
34.636372,87.640259,40.507343,31.907633,5.719234
35.785061,87.600426,40.541573,31.969130,6.007783
35.400169,87.541687,40.564579,31.967670,6.289041
35.234024,87.744209,40.575432,31.991400,6.188776
35.282013,87.737770,40.573723,31.994223,6.272585
34.294949,88.007576,40.387791,31.827282,7.482276
31.986706,87.845589,40.333580,31.792213,6.536307
28.193220,87.863686,40.421505,31.761101,5.504360
27.642359,88.234009,40.362576,31.636070,5.661129
29.698298,87.219711,40.480991,31.804646,3.559407
31.331944,87.435966,40.493134,31.743986,3.977693
31.674524,87.713486,40.250881,31.531427,7.356370
32.732903,87.743744,40.036564,31.462606,7.190735
28.423340,87.980339,40.083374,31.411621,7.945905
26.403519,87.415764,40.099712,31.419209,5.751771
28.397215,87.223953,39.592056,30.865091,7.424611
30.556499,87.914780,38.912014,30.339449,8.888451
31.562038,88.637589,38.755123,30.348810,7.502792
36.570213,88.373474,38.853626,30.553677,7.906631
39.726673,87.596672,38.815865,30.517595,9.773800
